stdout            | warning | The default linear solver fails, the fallback solver with total pivoting is started at time 0.000000. That might raise performance issues, for more information use -lv LOG_LS.
stdout            | info    | Wheel3.Contact3.InPortB.v[1] = 0.13785
stdout            | info    | Wheel3.Contact3.InPortB.v[2] = -3.84593e-17
stdout            | info    | Wheel3.Contact3.InPortB.v[3] = 0.161237
stdout            | info    | Wheel3.Contact3.OutPortA.F[1] = -0
stdout            | info    | Wheel3.Contact3.OutPortA.F[2] = -0
stdout            | info    | Wheel3.Contact3.OutPortA.F[3] = -0
stdout            | info    | Wheel3.Contact3.OutPortA.P[1] = -1.61237
stdout            | info    | Wheel3.Contact3.OutPortA.P[2] = 0
stdout            | info    | Wheel3.Contact3.OutPortA.P[3] = 2.0856
stdout            | info    | Wheel3.Contact3.OutPortB.P[1] = -1.61237
stdout            | info    | Wheel3.Contact3.OutPortB.P[2] = -0.308724
stdout            | info    | Wheel3.Contact3.OutPortB.P[3] = 2.0856
stdout            | info    | Wheel3.Contact3.n1k[1] = -0.5
stdout            | info    | Wheel3.Contact3.n1k[2] = 0
stdout            | info    | Wheel3.Contact3.n1k[3] = 0.866025
stdout            | info    | Wheel3.Contact3.rA[1] = -1.61237
stdout            | info    | Wheel3.Contact3.rA[3] = 2.0856
stdout            | info    | Wheel3.Contact3.vB[1] = -0.088828
stdout            | info    | Wheel3.Contact3.vB[2] = 0
stdout            | info    | Wheel3.Contact3.vB[3] = 0.0303648
stdout            | info    | Wheel3.InPortF.F[1] = 0.05
stdout            | info    | Wheel3.InPortF.F[2] = -3.33333
stdout            | info    | Wheel3.InPortF.F[3] = -0.0866025
stdout            | info    | Wheel3.InPortF.M[1] = -0.0866025
stdout            | info    | Wheel3.InPortF.M[2] = 2.82882e-12
stdout            | info    | Wheel3.InPortF.M[3] = -0.05
stdout            | info    | Wheel3.InPortF.P[1] = -1
stdout            | info    | Wheel3.InPortF.P[2] = 1
stdout            | info    | Wheel3.InPortF.P[3] = 1.73205
stdout            | info    | Wheel3.InPortK.T[1,1] = 1
stdout            | info    | Wheel3.InPortK.T[1,2] = 0
stdout            | info    | Wheel3.InPortK.T[1,3] = 0
stdout            | info    | Wheel3.InPortK.T[2,1] = 0
stdout            | info    | Wheel3.InPortK.T[2,2] = 1
stdout            | info    | Wheel3.InPortK.T[2,3] = 0
stdout            | info    | Wheel3.InPortK.T[3,1] = 0
stdout            | info    | Wheel3.InPortK.T[3,2] = 0
stdout            | info    | Wheel3.InPortK.T[3,3] = 1
stdout            | info    | Wheel3.InPortK.a[1] = 0
stdout            | info    | Wheel3.InPortK.a[2] = 0
stdout            | info    | Wheel3.InPortK.a[3] = 0
stdout            | info    | Wheel3.InPortK.epsilon[1] = 0
stdout            | info    | Wheel3.InPortK.epsilon[2] = 0
stdout            | info    | Wheel3.InPortK.epsilon[3] = 0
stdout            | info    | Wheel3.InPortK.omega[1] = 0
stdout            | info    | Wheel3.InPortK.omega[2] = 0
stdout            | info    | Wheel3.InPortK.omega[3] = 0
stdout            | info    | Wheel3.InPortK.r[1] = 0
stdout            | info    | Wheel3.InPortK.r[2] = 0
stdout            | info    | Wheel3.InPortK.r[3] = 0
stdout            | info    | Wheel3.InPortK.v[1] = 0
stdout            | info    | Wheel3.InPortK.v[2] = 0
stdout            | info    | Wheel3.InPortK.v[3] = 0
stdout            | info    | Wheel3.Joint0.InPortA.T[1,1] = 0.866025
stdout            | info    | Wheel3.Joint0.InPortA.T[1,2] = 0
stdout            | info    | Wheel3.Joint0.InPortA.T[1,3] = -0.5
stdout            | info    | Wheel3.Joint0.InPortA.T[2,1] = 0
stdout            | info    | Wheel3.Joint0.InPortA.T[2,2] = 1
stdout            | info    | Wheel3.Joint0.InPortA.T[2,3] = 0
stdout            | info    | Wheel3.Joint0.InPortA.T[3,1] = 0.5
stdout            | info    | Wheel3.Joint0.InPortA.T[3,2] = 0
stdout            | info    | Wheel3.Joint0.InPortA.T[3,3] = 0.866025
stdout            | info    | Wheel3.Joint0.InPortA.a[1] = -0.00414214
stdout            | info    | Wheel3.Joint0.InPortA.a[2] = 0.0282843
stdout            | info    | Wheel3.Joint0.InPortA.a[3] = 0.00717439
stdout            | info    | Wheel3.Joint0.InPortA.epsilon[1] = 1.47642e-12
stdout            | info    | Wheel3.Joint0.InPortA.epsilon[2] = 7.07212e-13
stdout            | info    | Wheel3.Joint0.InPortA.epsilon[3] = 3.75876e-13
stdout            | info    | Wheel3.Joint0.InPortA.omega[1] = 0.1
stdout            | info    | Wheel3.Joint0.InPortA.omega[2] = 0.1
stdout            | info    | Wheel3.Joint0.InPortA.omega[3] = -0.173205
stdout            | info    | Wheel3.Joint0.InPortA.r[1] = -1
stdout            | info    | Wheel3.Joint0.InPortA.r[2] = 0.292893
stdout            | info    | Wheel3.Joint0.InPortA.r[3] = 1.73205
stdout            | info    | Wheel3.Joint0.InPortA.v[1] = 0.0507306
stdout            | info    | Wheel3.Joint0.InPortA.v[2] = -0.141421
stdout            | info    | Wheel3.Joint0.InPortA.v[3] = 0.0292893
stdout            | info    | Wheel3.Joint0.InPortB.T[1,1] = 0.866025
stdout            | info    | Wheel3.Joint0.InPortB.T[1,2] = 0
stdout            | info    | Wheel3.Joint0.InPortB.T[1,3] = -0.5
stdout            | info    | Wheel3.Joint0.InPortB.T[2,1] = 0
stdout            | info    | Wheel3.Joint0.InPortB.T[2,2] = 1
stdout            | info    | Wheel3.Joint0.InPortB.T[2,3] = 0
stdout            | info    | Wheel3.Joint0.InPortB.T[3,1] = 0.5
stdout            | info    | Wheel3.Joint0.InPortB.T[3,2] = 0
stdout            | info    | Wheel3.Joint0.InPortB.T[3,3] = 0.866025
stdout            | info    | Wheel3.Joint0.InPortB.a[1] = 0.01
stdout            | info    | Wheel3.Joint0.InPortB.a[2] = 3.9968e-15
stdout            | info    | Wheel3.Joint0.InPortB.a[3] = -0.0173205
stdout            | info    | Wheel3.Joint0.InPortB.epsilon[1] = -0.0173205
stdout            | info    | Wheel3.Joint0.InPortB.epsilon[2] = 7.07212e-13
stdout            | info    | Wheel3.Joint0.InPortB.epsilon[3] = -0.01
stdout            | info    | Wheel3.Joint0.InPortB.omega[1] = 0.1
stdout            | info    | Wheel3.Joint0.InPortB.omega[2] = 0.1
stdout            | info    | Wheel3.Joint0.InPortB.omega[3] = -0.173205
stdout            | info    | Wheel3.Joint0.InPortB.r[1] = -1
stdout            | info    | Wheel3.Joint0.InPortB.r[2] = 1
stdout            | info    | Wheel3.Joint0.InPortB.r[3] = 1.73205
stdout            | info    | Wheel3.Joint0.InPortB.v[1] = 0.173205
stdout            | info    | Wheel3.Joint0.InPortB.v[2] = -0.141421
stdout            | info    | Wheel3.Joint0.InPortB.v[3] = 0.1
stdout            | info    | Wheel3.Joint0.OutPortA.F[1] = -0.00414214
stdout            | info    | Wheel3.Joint0.OutPortA.F[2] = -7.30505
stdout            | info    | Wheel3.Joint0.OutPortA.F[3] = 0.00717439
stdout            | info    | Wheel3.Joint0.OutPortA.M[1] = -2.16745e-13
stdout            | info    | Wheel3.Joint0.OutPortA.M[2] = 7.07214e-13
stdout            | info    | Wheel3.Joint0.OutPortA.M[3] = 3.75879e-13
stdout            | info    | Wheel3.Joint0.OutPortA.P[1] = -1
stdout            | info    | Wheel3.Joint0.OutPortA.P[2] = 0.292893
stdout            | info    | Wheel3.Joint0.OutPortA.P[3] = 1.73205
stdout            | info    | Wheel3.Joint0.OutPortB.P[1] = -1
stdout            | info    | Wheel3.Joint0.OutPortB.P[2] = 0.292893
stdout            | info    | Wheel3.Joint0.OutPortB.P[3] = 1.73205
stdout            | info    | Wheel3.Joint0.vB[1] = 0.0507306
stdout            | info    | Wheel3.Joint0.vB[2] = -0.141421
stdout            | info    | Wheel3.Joint0.vB[3] = 0.0292893
stdout            | info    | Wheel3.Joint1.InPortA.T[1,1] = 1.66533e-16
stdout            | info    | Wheel3.Joint1.InPortA.T[1,2] = -0.866025
stdout            | info    | Wheel3.Joint1.InPortA.T[1,3] = -0.5
stdout            | info    | Wheel3.Joint1.InPortA.T[2,1] = 1
stdout            | info    | Wheel3.Joint1.InPortA.T[2,2] = 1.66533e-16
stdout            | info    | Wheel3.Joint1.InPortA.T[2,3] = 0
stdout            | info    | Wheel3.Joint1.InPortA.T[3,1] = 5.55112e-17
stdout            | info    | Wheel3.Joint1.InPortA.T[3,2] = -0.5
stdout            | info    | Wheel3.Joint1.InPortA.T[3,3] = 0.866025
stdout            | info    | Wheel3.Joint1.InPortA.a[1] = -0.0206186
stdout            | info    | Wheel3.Joint1.InPortA.a[2] = -2.9321e-13
stdout            | info    | Wheel3.Joint1.InPortA.a[3] = -0.0349982
stdout            | info    | Wheel3.Joint1.InPortA.epsilon[1] = -0.0173205
stdout            | info    | Wheel3.Joint1.InPortA.epsilon[2] = 4.61992e-19
stdout            | info    | Wheel3.Joint1.InPortA.epsilon[3] = -0.01
stdout            | info    | Wheel3.Joint1.InPortA.omega[1] = 0.1
stdout            | info    | Wheel3.Joint1.InPortA.omega[2] = 0.1
stdout            | info    | Wheel3.Joint1.InPortA.omega[3] = -0.173205
stdout            | info    | Wheel3.Joint1.InPortA.r[1] = -0.387628
stdout            | info    | Wheel3.Joint1.InPortA.r[2] = 1
stdout            | info    | Wheel3.Joint1.InPortA.r[3] = 1.3785
stdout            | info    | Wheel3.Joint1.InPortA.v[1] = 0.20856
stdout            | info    | Wheel3.Joint1.InPortA.v[2] = -0.282843
stdout            | info    | Wheel3.Joint1.InPortA.v[3] = 0.0387628
stdout            | info    | Wheel3.Joint1.InPortB.T[1,1] = 0.866025
stdout            | info    | Wheel3.Joint1.InPortB.T[1,2] = 0
stdout            | info    | Wheel3.Joint1.InPortB.T[1,3] = -0.5
stdout            | info    | Wheel3.Joint1.InPortB.T[2,1] = 0
stdout            | info    | Wheel3.Joint1.InPortB.T[2,2] = 1
stdout            | info    | Wheel3.Joint1.InPortB.T[2,3] = 0
stdout            | info    | Wheel3.Joint1.InPortB.T[3,1] = 0.5
stdout            | info    | Wheel3.Joint1.InPortB.T[3,2] = 0
stdout            | info    | Wheel3.Joint1.InPortB.T[3,3] = 0.866025
stdout            | info    | Wheel3.Joint1.InPortB.a[1] = 0.01
stdout            | info    | Wheel3.Joint1.InPortB.a[2] = 3.9968e-15
stdout            | info    | Wheel3.Joint1.InPortB.a[3] = -0.0173205
stdout            | info    | Wheel3.Joint1.InPortB.epsilon[1] = -0.0173205
stdout            | info    | Wheel3.Joint1.InPortB.epsilon[2] = 7.07212e-13
stdout            | info    | Wheel3.Joint1.InPortB.epsilon[3] = -0.01
stdout            | info    | Wheel3.Joint1.InPortB.omega[1] = 0.1
stdout            | info    | Wheel3.Joint1.InPortB.omega[2] = 0.1
stdout            | info    | Wheel3.Joint1.InPortB.omega[3] = -0.173205
stdout            | info    | Wheel3.Joint1.InPortB.r[1] = -1
stdout            | info    | Wheel3.Joint1.InPortB.r[2] = 1
stdout            | info    | Wheel3.Joint1.InPortB.r[3] = 1.73205
stdout            | info    | Wheel3.Joint1.InPortB.v[1] = 0.173205
stdout            | info    | Wheel3.Joint1.InPortB.v[2] = -0.141421
stdout            | info    | Wheel3.Joint1.InPortB.v[3] = 0.1
stdout            | info    | Wheel3.Joint1.OutPortA.F[1] = -0.0206186
stdout            | info    | Wheel3.Joint1.OutPortA.F[2] = 1
stdout            | info    | Wheel3.Joint1.OutPortA.F[3] = -0.0349982
stdout            | info    | Wheel3.Joint1.OutPortA.M[1] = -0.0173205
stdout            | info    | Wheel3.Joint1.OutPortA.M[2] = 2.68251e-18
stdout            | info    | Wheel3.Joint1.OutPortA.M[3] = -0.01
stdout            | info    | Wheel3.Joint1.OutPortA.P[1] = -0.387628
stdout            | info    | Wheel3.Joint1.OutPortA.P[2] = 1
stdout            | info    | Wheel3.Joint1.OutPortA.P[3] = 1.3785
stdout            | info    | Wheel3.Joint1.OutPortB.P[1] = -0.387628
stdout            | info    | Wheel3.Joint1.OutPortB.P[2] = 1
stdout            | info    | Wheel3.Joint1.OutPortB.P[3] = 2.0856
stdout            | info    | Wheel3.Joint1.vB[1] = 0.20856
stdout            | info    | Wheel3.Joint1.vB[2] = -0.282843
stdout            | info    | Wheel3.Joint1.vB[3] = 0.0387628
stdout            | info    | Wheel3.Joint2.InPortA.T[1,1] = -0.866025
stdout            | info    | Wheel3.Joint2.InPortA.T[1,2] = -1.06058e-16
stdout            | info    | Wheel3.Joint2.InPortA.T[1,3] = -0.5
stdout            | info    | Wheel3.Joint2.InPortA.T[2,1] = 1.22465e-16
stdout            | info    | Wheel3.Joint2.InPortA.T[2,2] = -1
stdout            | info    | Wheel3.Joint2.InPortA.T[2,3] = 0
stdout            | info    | Wheel3.Joint2.InPortA.T[3,1] = -0.5
stdout            | info    | Wheel3.Joint2.InPortA.T[3,2] = -6.12323e-17
stdout            | info    | Wheel3.Joint2.InPortA.T[3,3] = 0.866025
stdout            | info    | Wheel3.Joint2.InPortA.a[1] = 0.0241421
stdout            | info    | Wheel3.Joint2.InPortA.a[2] = -0.0282843
stdout            | info    | Wheel3.Joint2.InPortA.a[3] = -0.0418154
stdout            | info    | Wheel3.Joint2.InPortA.epsilon[1] = 2.05849e-13
stdout            | info    | Wheel3.Joint2.InPortA.epsilon[2] = 7.0721e-13
stdout            | info    | Wheel3.Joint2.InPortA.epsilon[3] = -3.57686e-13
stdout            | info    | Wheel3.Joint2.InPortA.omega[1] = 0.1
stdout            | info    | Wheel3.Joint2.InPortA.omega[2] = 0.1
stdout            | info    | Wheel3.Joint2.InPortA.omega[3] = -0.173205
stdout            | info    | Wheel3.Joint2.InPortA.r[1] = -1
stdout            | info    | Wheel3.Joint2.InPortA.r[2] = 1.70711
stdout            | info    | Wheel3.Joint2.InPortA.r[3] = 1.73205
stdout            | info    | Wheel3.Joint2.InPortA.v[1] = 0.29568
stdout            | info    | Wheel3.Joint2.InPortA.v[2] = -0.141421
stdout            | info    | Wheel3.Joint2.InPortA.v[3] = 0.170711
stdout            | info    | Wheel3.Joint2.InPortB.T[1,1] = 0.866025
stdout            | info    | Wheel3.Joint2.InPortB.T[1,2] = 0
stdout            | info    | Wheel3.Joint2.InPortB.T[1,3] = -0.5
stdout            | info    | Wheel3.Joint2.InPortB.T[2,1] = 0
stdout            | info    | Wheel3.Joint2.InPortB.T[2,2] = 1
stdout            | info    | Wheel3.Joint2.InPortB.T[2,3] = 0
stdout            | info    | Wheel3.Joint2.InPortB.T[3,1] = 0.5
stdout            | info    | Wheel3.Joint2.InPortB.T[3,2] = 0
stdout            | info    | Wheel3.Joint2.InPortB.T[3,3] = 0.866025
stdout            | info    | Wheel3.Joint2.InPortB.a[1] = 0.01
stdout            | info    | Wheel3.Joint2.InPortB.a[2] = 3.9968e-15
stdout            | info    | Wheel3.Joint2.InPortB.a[3] = -0.0173205
stdout            | info    | Wheel3.Joint2.InPortB.epsilon[1] = -0.0173205
stdout            | info    | Wheel3.Joint2.InPortB.epsilon[2] = 7.07212e-13
stdout            | info    | Wheel3.Joint2.InPortB.epsilon[3] = -0.01
stdout            | info    | Wheel3.Joint2.InPortB.omega[1] = 0.1
stdout            | info    | Wheel3.Joint2.InPortB.omega[2] = 0.1
stdout            | info    | Wheel3.Joint2.InPortB.omega[3] = -0.173205
stdout            | info    | Wheel3.Joint2.InPortB.r[1] = -1
stdout            | info    | Wheel3.Joint2.InPortB.r[2] = 1
stdout            | info    | Wheel3.Joint2.InPortB.r[3] = 1.73205
stdout            | info    | Wheel3.Joint2.InPortB.v[1] = 0.173205
stdout            | info    | Wheel3.Joint2.InPortB.v[2] = -0.141421
stdout            | info    | Wheel3.Joint2.InPortB.v[3] = 0.1
stdout            | info    | Wheel3.Joint2.OutPortA.F[1] = 0.0241421
stdout            | info    | Wheel3.Joint2.OutPortA.F[2] = 0.971716
stdout            | info    | Wheel3.Joint2.OutPortA.F[3] = -0.0418154
stdout            | info    | Wheel3.Joint2.OutPortA.M[1] = 2.06796e-13
stdout            | info    | Wheel3.Joint2.OutPortA.M[2] = 7.07212e-13
stdout            | info    | Wheel3.Joint2.OutPortA.M[3] = -3.57447e-13
stdout            | info    | Wheel3.Joint2.OutPortA.P[1] = -1
stdout            | info    | Wheel3.Joint2.OutPortA.P[2] = 1.70711
stdout            | info    | Wheel3.Joint2.OutPortA.P[3] = 1.73205
stdout            | info    | Wheel3.Joint2.OutPortB.P[1] = -1
stdout            | info    | Wheel3.Joint2.OutPortB.P[2] = 1.70711
stdout            | info    | Wheel3.Joint2.OutPortB.P[3] = 1.73205
stdout            | info    | Wheel3.Joint2.vB[1] = 0.29568
stdout            | info    | Wheel3.Joint2.vB[2] = -0.141421
stdout            | info    | Wheel3.Joint2.vB[3] = 0.170711
stdout            | info    | Wheel3.Joint3.InPortA.T[1,1] = -1.66533e-16
stdout            | info    | Wheel3.Joint3.InPortA.T[1,2] = 0.866025
stdout            | info    | Wheel3.Joint3.InPortA.T[1,3] = -0.5
stdout            | info    | Wheel3.Joint3.InPortA.T[2,1] = -1
stdout            | info    | Wheel3.Joint3.InPortA.T[2,2] = -1.66533e-16
stdout            | info    | Wheel3.Joint3.InPortA.T[2,3] = 0
stdout            | info    | Wheel3.Joint3.InPortA.T[3,1] = -5.55112e-17
stdout            | info    | Wheel3.Joint3.InPortA.T[3,2] = 0.5
stdout            | info    | Wheel3.Joint3.InPortA.T[3,3] = 0.866025
stdout            | info    | Wheel3.Joint3.InPortA.a[1] = 0.0406186
stdout            | info    | Wheel3.Joint3.InPortA.a[2] = 2.92655e-13
stdout            | info    | Wheel3.Joint3.InPortA.a[3] = 0.000357161
stdout            | info    | Wheel3.Joint3.InPortA.epsilon[1] = -0.0173205
stdout            | info    | Wheel3.Joint3.InPortA.epsilon[2] = 9.77099e-19
stdout            | info    | Wheel3.Joint3.InPortA.epsilon[3] = -0.01
stdout            | info    | Wheel3.Joint3.InPortA.omega[1] = 0.1
stdout            | info    | Wheel3.Joint3.InPortA.omega[2] = 0.1
stdout            | info    | Wheel3.Joint3.InPortA.omega[3] = -0.173205
stdout            | info    | Wheel3.Joint3.InPortA.r[1] = -1.61237
stdout            | info    | Wheel3.Joint3.InPortA.r[2] = 1
stdout            | info    | Wheel3.Joint3.InPortA.r[3] = 2.0856
stdout            | info    | Wheel3.Joint3.InPortA.v[1] = 0.13785
stdout            | info    | Wheel3.Joint3.InPortA.v[2] = -3.84593e-17
stdout            | info    | Wheel3.Joint3.InPortA.v[3] = 0.161237
stdout            | info    | Wheel3.Joint3.InPortB.T[1,1] = 0.866025
stdout            | info    | Wheel3.Joint3.InPortB.T[1,2] = 0
stdout            | info    | Wheel3.Joint3.InPortB.T[1,3] = -0.5
stdout            | info    | Wheel3.Joint3.InPortB.T[2,1] = 0
stdout            | info    | Wheel3.Joint3.InPortB.T[2,2] = 1
stdout            | info    | Wheel3.Joint3.InPortB.T[2,3] = 0
